SKU,EBO_Qty,D2C_Qty,Total_Qty,Bagalur,EBO_Transfer,D2C_Transfer,Total_3PL_Transfer,Bhiwandi,Kolkata,Gurgaon
MTPM93BOELAR,0.0,0.0,0,0,0,0,0,0,0,0
MTPM93BOEMED,0.0,2.0,2,2,0,0,0,0,0,0
MTPM93BOEXLR,0.0,3.0,3,3,0,0,0,0,0,0
MTPM93BTELAR,0.0,0.0,0,0,0,0,0,0,0,0
MTPM93TRNLAR,0.0,3.0,3,3,0,0,0,0,0,0
MTPM93TRNMED,0.0,1.0,1,1,0,0,0,0,0,0
MTPM93TRNXLR,0.0,12.0,12,12,0,0,0,0,0,0
MTPM93UGY2XL,0.0,1.0,1,1,0,0,0,0,0,0
MTPM93UGYXLR,0.0,0.0,0,0,0,0,0,0,0,0
MTPM93VIO2XL,0.0,0.0,0,0,0,0,0,0,0,0
MTPM93VIOLAR,0.0,1.0,1,1,0,0,0,0,0,0
MTPM93VIOMED,0.0,6.0,6,6,0,0,0,0,0,0
MTPM93VIOXLR,0.0,7.0,7,7,0,0,0,0,0,0
MVP642AHM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP642AHMLAR,0.0,25.0,25,21,0,4,4,2,2,0
MVP642AHMMED,0.0,105.0,105,90,0,15,15,7,6,2
MVP642AHMSML,0.0,9.0,9,9,0,0,0,0,0,0
MVP642AHMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP642BLM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP642BLMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP642BLMMED,0.0,23.0,23,20,0,3,3,1,1,1
MVP642BLMSML,0.0,16.0,16,16,0,0,0,0,0,0
MVP642BLMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP642COMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP642DTM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MVP642DTMLAR,0.0,47.0,47,40,0,7,7,3,3,1
MVP642DTMMED,0.0,95.0,95,81,0,14,14,7,5,2
MVP642DTMSML,0.0,13.0,13,13,0,0,0,0,0,0
MVP642LLM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MVP642MEM2XL,0.0,9.0,9,9,0,0,0,0,0,0
MVP642MEMLAR,0.0,102.0,102,87,0,15,15,7,6,2
MVP642MEMMED,0.0,188.0,188,161,0,27,27,13,10,4
MVP642MEMSML,0.0,5.0,5,5,0,0,0,0,0,0
MVP642MEMXLR,0.0,5.0,5,5,0,0,0,0,0,0
MVP642NBM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP642NBMLAR,0.0,71.0,71,61,0,10,10,5,4,1
MVP642NBMMED,0.0,163.0,163,139,0,24,24,11,9,4
MVP642NBMSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP642NBMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP642SGE2XL,0.0,3.0,3,3,0,0,0,0,0,0
MVP642SGELAR,0.0,94.0,94,80,0,14,14,7,5,2
MVP642SGEMED,0.0,163.0,163,139,0,24,24,11,9,4
MVP642SGESML,0.0,1.0,1,1,0,0,0,0,0,0
MVP642SGEXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP757AGM2XL,37.0,11.0,48,41,7,0,7,3,3,1
MVP757AGMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP757AGMLAR329,0.0,14.0,14,14,0,0,0,0,0,0
MVP757AGMMED,42.0,16.0,58,46,12,0,12,6,5,1
MVP757AGMSML,3.0,25.0,28,24,0,4,4,2,2,0
MVP757AGMXLR,0.0,3.0,3,3,0,0,0,0,0,0
MVP757BLBMED2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP757BLBXLR2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP757CFM2XL,44.0,17.0,61,48,13,0,13,6,5,2
MVP757CFMLAR,0.0,42.0,42,36,0,6,6,3,2,1
MVP757CFMLAR329,12.0,10.0,22,22,0,0,0,0,0,0
MVP757CFMMED,96.0,50.0,146,93,32,21,53,25,21,7
MVP757CFMMED329,0.0,14.0,14,14,0,0,0,0,0,0
MVP757CFMSML,1.0,27.0,28,24,0,4,4,2,2,0
MVP757CFMXLR,65.0,26.0,91,65,20,6,26,12,10,4
MVP757CME2XL,23.0,16.0,39,39,0,0,0,0,0,0
MVP757CMELAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP757CMELAR329,0.0,6.0,6,6,0,0,0,0,0,0
MVP757CMEMED,35.0,33.0,68,53,5,10,15,7,6,2
MVP757CMESML,1.0,17.0,18,18,0,0,0,0,0,0
MVP757CMEXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP757GCM2XL,26.0,42.0,68,58,0,10,10,5,4,1
MVP757GCMLAR,0.0,21.0,21,20,0,1,1,0,0,1
MVP757GCMLAR329,0.0,37.0,37,32,0,5,5,2,2,1
MVP757GCMMED,75.0,57.0,132,84,29,19,48,23,19,6
MVP757GCMMED329,0.0,11.0,11,11,0,0,0,0,0,0
MVP757GCMSML,0.0,14.0,14,14,0,0,0,0,0,0
MVP757GCMXLR,63.0,16.0,79,62,17,0,17,8,7,2
MVP757SYM2XL,46.0,19.0,65,51,14,0,14,7,5,2
MVP757SYMLAR,0.0,25.0,25,21,0,4,4,2,2,0
MVP757SYMLAR329,36.0,10.0,46,40,6,0,6,3,2,1
MVP757SYMMED,53.0,59.0,112,73,23,16,39,18,15,6
MVP757SYMMED329,0.0,19.0,19,19,0,0,0,0,0,0
MVP757SYMSML,0.0,16.0,16,16,0,0,0,0,0,0
MVP757SYMXLR,69.0,16.0,85,66,19,0,19,9,7,3
MVP757TGM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MVP757TGMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP757VIM2XL,52.0,28.0,80,55,17,8,25,12,10,3
MVP757VIMLAR,0.0,8.0,8,8,0,0,0,0,0,0
MVP757VIMLAR329,0.0,1.0,1,1,0,0,0,0,0,0
MVP757VIMMED,82.0,26.0,108,79,23,6,29,14,11,4
MVP757VIMSML,13.0,23.0,36,33,0,3,3,1,1,1
MVP757VIMXLR,42.0,29.0,71,50,12,9,21,10,8,3
MVP776ASH2XL,13.0,17.0,30,30,0,0,0,0,0,0
MVP776ASHLAR,12.0,10.0,22,22,0,0,0,0,0,0
MVP776ASHMED,33.0,16.0,49,46,3,0,3,1,1,1
MVP776ASHSML,0.0,4.0,4,4,0,0,0,0,0,0
MVP776ASHXLR,39.0,20.0,59,50,9,0,9,4,4,1
MVP776BLK2XL,5.0,11.0,16,16,0,0,0,0,0,0
MVP776BLKLAR,16.0,10.0,26,26,0,0,0,0,0,0
MVP776BLKMED,20.0,10.0,30,30,0,0,0,0,0,0
MVP776BLKSML,0.0,0.0,0,0,0,0,0,0,0,0
MVP776BLKXLR,18.0,10.0,28,28,0,0,0,0,0,0
MVP776BLTXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP776BRD2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP776BRDXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP776BTEXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP776BTTMED2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP776CHA2XL,0.0,11.0,11,11,0,0,0,0,0,0
MVP776CHALAR,19.0,10.0,29,29,0,0,0,0,0,0
MVP776CHAMED,16.0,10.0,26,26,0,0,0,0,0,0
MVP776CHASML,0.0,4.0,4,4,0,0,0,0,0,0
MVP776CHAXLR,8.0,10.0,18,18,0,0,0,0,0,0
MVP776FIM2XL2PK,0.0,1.0,1,1,0,0,0,0,0,0
MVP776HTR2XL,0.0,2.0,2,2,0,0,0,0,0,0
MVP776HTRMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP776HTRXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP776KHI2XL,8.0,10.0,18,18,0,0,0,0,0,0
MVP776KHILAR,2.0,10.0,12,12,0,0,0,0,0,0
MVP776KHIMED,77.0,16.0,93,73,20,0,20,9,8,3
MVP776KHISML,89.0,22.0,111,85,24,2,26,12,10,4
MVP776KHIXLR,10.0,10.0,20,20,0,0,0,0,0,0
MVP776LTG2XL,1.0,21.0,22,21,0,1,1,0,0,1
MVP776LTGLAR,0.0,31.0,31,27,0,4,4,2,2,0
MVP776LTGMED,34.0,17.0,51,47,4,0,4,2,2,0
MVP776LTGSML,45.0,11.0,56,44,12,0,12,6,5,1
MVP776LTGXLR,0.0,34.0,34,29,0,5,5,2,2,1
MVP776MNB2XL,26.0,51.0,77,66,0,11,11,5,4,2
MVP776MNBLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP776MNBLAR339,0.0,0.0,0,0,0,0,0,0,0,0
MVP776MNBMED,1.0,17.0,18,18,0,0,0,0,0,0
MVP776MNBMED339,19.0,16.0,35,35,0,0,0,0,0,0
MVP776MNBSML,12.0,17.0,29,29,0,0,0,0,0,0
MVP776MNBSML339,10.0,11.0,21,21,0,0,0,0,0,0
MVP776MNBXLR,13.0,22.0,35,33,0,2,2,1,1,0
MVP776NTC2XL,0.0,7.0,7,7,0,0,0,0,0,0
MVP776NTCLAR,0.0,6.0,6,6,0,0,0,0,0,0
MVP776NTCMED,0.0,6.0,6,6,0,0,0,0,0,0
MVP776NTCXLR,0.0,8.0,8,8,0,0,0,0,0,0
MVP776NYB2XL,0.0,5.0,5,5,0,0,0,0,0,0
MVP776NYBLAR,16.0,10.0,26,26,0,0,0,0,0,0
MVP776NYBMED,16.0,10.0,26,26,0,0,0,0,0,0
MVP776NYBSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP776NYBXLR,10.0,10.0,20,20,0,0,0,0,0,0
MVP776OBR2XL,1.0,20.0,21,21,0,0,0,0,0,0
MVP776OBRLAR,0.0,25.0,25,21,0,4,4,2,2,0
MVP776OBRMED,43.0,32.0,75,51,13,11,24,11,9,4
MVP776OBRSML,38.0,19.0,57,49,8,0,8,4,3,1
MVP776OBRXLR,0.0,24.0,24,20,0,4,4,2,2,0
MVP776OFW2XL,0.0,8.0,8,8,0,0,0,0,0,0
MVP776OFWLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP776OFWMED,24.0,20.0,44,44,0,0,0,0,0,0
MVP776OFWSML,5.0,12.0,17,17,0,0,0,0,0,0
MVP776OFWXLR,2.0,19.0,21,21,0,0,0,0,0,0
MVP776TEL2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP776TELLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP776TELMED,46.0,30.0,76,50,16,10,26,12,10,4
MVP776TELSML,75.0,24.0,99,73,22,4,26,12,10,4
MVP776TELXLR,22.0,10.0,32,32,0,0,0,0,0,0
MVP776TRN2XL,0.0,10.0,10,10,0,0,0,0,0,0
MVP776TRNLAR,18.0,10.0,28,28,0,0,0,0,0,0
MVP776TRNMED,19.0,13.0,32,32,0,0,0,0,0,0
MVP776TRNSML,0.0,3.0,3,3,0,0,0,0,0,0
MVP776TRNXLR,12.0,13.0,25,25,0,0,0,0,0,0
MVP776WHT2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP776WHTLAR,0.0,2.0,2,2,0,0,0,0,0,0
MVP776WHTMED,0.0,9.0,9,9,0,0,0,0,0,0
MVP776WHTSML,22.0,10.0,32,32,0,0,0,0,0,0
MVP776WHTXLR,1.0,10.0,11,11,0,0,0,0,0,0
MVP776WLG2XL,27.0,11.0,38,38,0,0,0,0,0,0
MVP776WLGLAR,28.0,10.0,38,38,0,0,0,0,0,0
MVP776WLGMED,47.0,11.0,58,45,13,0,13,6,5,2
MVP776WLGSML,41.0,14.0,55,44,11,0,11,5,4,2
MVP776WLGXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP778AGM2XL,50.0,98.0,148,107,20,21,41,19,16,6
MVP778AGMLAR,410.0,209.0,619,396,134,89,223,105,87,31
MVP778AGMMED,83.0,63.0,146,93,32,21,53,25,21,7
MVP778AGMSML,127.0,103.0,230,147,50,33,83,39,32,12
MVP778AGMXLR,106.0,66.0,172,110,37,25,62,29,24,9
MVP778BMELAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP778BMESML,0.0,1.0,1,1,0,0,0,0,0,0
MVP778CEM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP778CEMMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP778CEMSML,0.0,0.0,0,0,0,0,0,0,0,0
MVP778FGM2XL,0.0,5.0,5,5,0,0,0,0,0,0
MVP778FGMMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP778FGMSML,0.0,4.0,4,4,0,0,0,0,0,0
MVP778FGMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP778GVM2XL,0.0,2.0,2,2,0,0,0,0,0,0
MVP778GVMMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP778GVMSML,0.0,1.0,1,1,0,0,0,0,0,0
MVP778GVMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP778SGM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MVP778SGMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP778SGMSML,0.0,5.0,5,5,0,0,0,0,0,0
MVP778SGMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP778TCM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP778TCMLAR,35.0,39.0,74,58,5,11,16,8,6,2
MVP778TCMMED,3.0,23.0,26,23,0,3,3,1,1,1
MVP778TCMSML,10.0,10.0,20,20,0,0,0,0,0,0
MVP778TCMXLR,0.0,12.0,12,12,0,0,0,0,0,0
MVP778TGM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP778TGMLAR,0.0,13.0,13,13,0,0,0,0,0,0
MVP778TGMMED,0.0,7.0,7,7,0,0,0,0,0,0
MVP778TGMSML,0.0,103.0,103,88,0,15,15,7,6,2
MVP778TGMXLR,0.0,9.0,9,9,0,0,0,0,0,0
MVP778WGM2XL,0.0,4.0,4,4,0,0,0,0,0,0
MVP784ADP2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP784ADPMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP784BLK2XL,0.0,453.0,453,388,0,65,65,31,25,9
MVP784BLKLAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP784BLKMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP784BLKXLR,0.0,215.0,215,184,0,31,31,15,12,4
MVP784IRG2XL,324.0,184.0,508,325,110,73,183,86,71,26
MVP784IRGLAR,12.0,11.0,23,23,0,0,0,0,0,0
MVP784IRGMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP784IRGSML,0.0,0.0,0,0,0,0,0,0,0,0
MVP784IRGXLR,30.0,13.0,43,43,0,0,0,0,0,0
MVP784LGN2XL,0.0,365.0,365,313,0,52,52,25,20,7
MVP784LGNLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP784LGNMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP784LGNXLR,0.0,65.0,65,56,0,9,9,4,4,1
MVP784LRG2XL,301.0,117.0,418,268,90,60,150,71,58,21
MVP784LRGLAR,47.0,46.0,93,63,17,13,30,14,12,4
MVP784LRGMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP784LRGSML,0.0,0.0,0,0,0,0,0,0,0,0
MVP784LRGXLR,82.0,55.0,137,88,29,20,49,23,19,7
MVP784MBNSML,0.0,1.0,1,1,0,0,0,0,0,0
MVP784MBNXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP789BBLSML2PK,0.0,1.0,1,1,0,0,0,0,0,0
MVP789BRLMED2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP789LIBLAR2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP798ADPLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP798BRDSML,0.0,3.0,3,3,0,0,0,0,0,0
MVP813BTESML,0.0,2.0,2,2,0,0,0,0,0,0
MVP813BTEXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP813COLSML,0.0,1.0,1,1,0,0,0,0,0,0
MVP813FIG2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP813FIGSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP813FIGXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP813GVESML,0.0,3.0,3,3,0,0,0,0,0,0
MVP813GVEXLR,0.0,6.0,6,6,0,0,0,0,0,0
MVP813NVYSML,0.0,1.0,1,1,0,0,0,0,0,0
MVP813NVYXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP813SEG2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP813SEGSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP813WGNSML,0.0,3.0,3,3,0,0,0,0,0,0
MVP813WGNXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP813WIGMED2PK,0.0,0.0,0,0,0,0,0,0,0,0
MVP835GWE2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP835LPDMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP835PEPXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP847AGM2XL,0.0,12.0,12,12,0,0,0,0,0,0
MVP847AGM2XL359,71.0,56.0,127,81,28,18,46,22,18,6
MVP847AGMLAR,0.0,15.0,15,15,0,0,0,0,0,0
MVP847AGMLAR359,10.0,19.0,29,29,0,0,0,0,0,0
MVP847AGMMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP847AGMMED359,0.0,2.0,2,2,0,0,0,0,0,0
MVP847AGMSML359,49.0,31.0,80,52,17,11,28,13,11,4
MVP847AGMXLR,6.0,10.0,16,16,0,0,0,0,0,0
MVP847AGMXLR359,39.0,33.0,72,53,9,10,19,9,7,3
MVP847CFM2XL359,65.0,54.0,119,76,26,17,43,20,17,6
MVP847CFMLAR359,14.0,24.0,38,34,0,4,4,2,2,0
MVP847CFMMED359,0.0,12.0,12,12,0,0,0,0,0,0
MVP847CFMSML359,3.0,12.0,15,15,0,0,0,0,0,0
MVP847CFMXLR359,5.0,30.0,35,30,0,5,5,2,2,1
MVP847CME2XL359,74.0,57.0,131,84,28,19,47,22,18,7
MVP847CMELAR359,12.0,27.0,39,33,0,6,6,3,2,1
MVP847CMEMED359,2.0,17.0,19,19,0,0,0,0,0,0
MVP847CMESML359,0.0,2.0,2,2,0,0,0,0,0,0
MVP847CMEXLR359,23.0,33.0,56,48,0,8,8,4,3,1
MVP847GCM2XL359,74.0,50.0,124,79,27,18,45,21,18,6
MVP847GCMLAR359,12.0,12.0,24,24,0,0,0,0,0,0
MVP847GCMMED359,2.0,17.0,19,19,0,0,0,0,0,0
MVP847GCMSML359,12.0,11.0,23,23,0,0,0,0,0,0
MVP847GCMXLR359,23.0,17.0,40,40,0,0,0,0,0,0
MVP847IGMLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP847IGMXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP847SYM2XL359,65.0,53.0,118,76,25,17,42,20,16,6
MVP847SYMLAR359,17.0,33.0,50,43,0,7,7,3,3,1
MVP847SYMMED359,5.0,11.0,16,16,0,0,0,0,0,0
MVP847SYMSML359,4.0,23.0,27,24,0,3,3,1,1,1
MVP847SYMXLR359,8.0,38.0,46,39,0,7,7,3,3,1
MVP847TCM2XL,0.0,3.0,3,3,0,0,0,0,0,0
MVP847TCMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP847TCMXLR,26.0,10.0,36,36,0,0,0,0,0,0
MVP847TGM2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP847TGMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP847TGMMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP847TGMXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP847VIM2XL359,65.0,43.0,108,69,23,16,39,18,15,6
MVP847VIMLAR359,17.0,18.0,35,35,0,0,0,0,0,0
MVP847VIMMED359,0.0,14.0,14,14,0,0,0,0,0,0
MVP847VIMSML359,4.0,19.0,23,23,0,0,0,0,0,0
MVP847VIMXLR359,8.0,23.0,31,28,0,3,3,1,1,1
MVP860AGC2XL,0.0,2.0,2,2,0,0,0,0,0,0
MVP860AGCLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860AGCMED,0.0,6.0,6,6,0,0,0,0,0,0
MVP860AGCSML,0.0,45.0,45,39,0,6,6,3,2,1
MVP860AGCXLR,0.0,3.0,3,3,0,0,0,0,0,0
MVP860AGYLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860AGYMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP860AGYXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860ASH2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP860ASHLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860ASHMED,0.0,4.0,4,4,0,0,0,0,0,0
MVP860ASHSML,0.0,4.0,4,4,0,0,0,0,0,0
MVP860ASHXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860BLK2XL,0.0,2.0,2,2,0,0,0,0,0,0
MVP860BLK2XL349,40.0,14.0,54,44,10,0,10,5,4,1
MVP860BLKLAR,0.0,2.0,2,2,0,0,0,0,0,0
MVP860BLKLAR349,79.0,43.0,122,78,26,18,44,21,17,6
MVP860BLKMED,0.0,6.0,6,6,0,0,0,0,0,0
MVP860BLKMED349,68.0,61.0,129,83,28,18,46,22,18,6
MVP860BLKSML,0.0,12.0,12,12,0,0,0,0,0,0
MVP860BLKSML349,6.0,17.0,23,23,0,0,0,0,0,0
MVP860BLKXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP860BLKXLR349,63.0,33.0,96,62,21,13,34,16,13,5
MVP860MNB2XL349,0.0,80.0,80,68,0,12,12,6,5,1
MVP860MNBLAR349,95.0,68.0,163,104,35,24,59,28,23,8
MVP860MNBMED349,96.0,78.0,174,111,38,25,63,30,24,9
MVP860MNBSML349,0.0,45.0,45,39,0,6,6,3,2,1
MVP860MNBXLR349,95.0,20.0,115,90,25,0,25,12,10,3
MVP860OBR2XL,0.0,0.0,0,0,0,0,0,0,0,0
MVP860OBRLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860OBRMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP860OBRSML,62.0,42.0,104,67,22,15,37,17,14,6
MVP860OBRXLR,0.0,4.0,4,4,0,0,0,0,0,0
MVP860OGY2XL349,0.0,80.0,80,68,0,12,12,6,5,1
MVP860OGYLAR349,95.0,80.0,175,112,38,25,63,30,24,9
MVP860OGYMED349,96.0,78.0,174,111,38,25,63,30,24,9
MVP860OGYSML349,0.0,45.0,45,39,0,6,6,3,2,1
MVP860OGYXLR349,95.0,20.0,115,90,25,0,25,12,10,3
MVP860OLDXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860RST2XL349,0.0,80.0,80,68,0,12,12,6,5,1
MVP860RSTLAR349,95.0,15.0,110,86,24,0,24,11,9,4
MVP860RSTMED349,96.0,80.0,176,113,38,25,63,30,24,9
MVP860RSTSML349,0.0,45.0,45,39,0,6,6,3,2,1
MVP860RSTXLR349,95.0,20.0,115,90,25,0,25,12,10,3
MVP860TEL2XL349,0.0,85.0,85,73,0,12,12,6,5,1
MVP860TELLAR349,95.0,97.0,192,123,41,28,69,33,27,9
MVP860TELMED349,96.0,84.0,180,115,39,26,65,31,25,9
MVP860TELSML349,0.0,50.0,50,43,0,7,7,3,3,1
MVP860TELXLR349,95.0,29.0,124,88,27,9,36,17,14,5
MVP860TSP2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP860TSPLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP860WHT2XL349,0.0,84.0,84,72,0,12,12,6,5,1
MVP860WHTLAR349,100.0,98.0,198,127,43,28,71,34,28,9
MVP860WHTMED349,100.0,84.0,184,118,40,26,66,31,26,9
MVP860WHTSML349,0.0,50.0,50,43,0,7,7,3,3,1
MVP860WHTXLR349,100.0,29.0,129,92,28,9,37,17,14,6
MVP873TLESML,0.0,0.0,0,0,0,0,0,0,0,0
MVP873TLEXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP873TSPSML,0.0,3.0,3,3,0,0,0,0,0,0
MVP873TSPXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP882AGM2XL,0.0,4.0,4,4,0,0,0,0,0,0
MVP882AGMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MVP882AGMMED,0.0,4.0,4,4,0,0,0,0,0,0
MVP882AGMSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP882AGMXLR,0.0,6.0,6,6,0,0,0,0,0,0
MVP882BOMLAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP882BOMMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP882BOMSML,0.0,1.0,1,1,0,0,0,0,0,0
MVP882BOMXLR,0.0,4.0,4,4,0,0,0,0,0,0
MVP882CTMLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP882CTMMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP882CTMSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP882CTMXLR,0.0,3.0,3,3,0,0,0,0,0,0
MVP882HBMLAR,0.0,2.0,2,2,0,0,0,0,0,0
MVP882HBMMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP882HBMSML,0.0,0.0,0,0,0,0,0,0,0,0
MVP882HBMXLR,0.0,3.0,3,3,0,0,0,0,0,0
MVP882LGMMED,0.0,2.0,2,2,0,0,0,0,0,0
MVP882LGMSML,0.0,2.0,2,2,0,0,0,0,0,0
MVP882LGMXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP882TME2XL,0.0,12.0,12,12,0,0,0,0,0,0
MVP882TMELAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP882TMEMED,0.0,0.0,0,0,0,0,0,0,0,0
MVP882TMEXLR,0.0,21.0,21,20,0,1,1,0,0,1
MVP883AGWMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP883CBHLAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP883CBHMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP883CBHXLR,0.0,1.0,1,1,0,0,0,0,0,0
MVP883DHELAR,0.0,2.0,2,2,0,0,0,0,0,0
MVP883DHEMED,0.0,2.0,2,2,0,0,0,0,0,0
MVP883FCYLAR,0.0,3.0,3,3,0,0,0,0,0,0
MVP883FCYMED,0.0,4.0,4,4,0,0,0,0,0,0
MVP883FCYXLR,0.0,2.0,2,2,0,0,0,0,0,0
MVP883GLB2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP883GLBLAR,0.0,1.0,1,1,0,0,0,0,0,0
MVP883GLBMED,0.0,1.0,1,1,0,0,0,0,0,0
MVP883IBM2XL,0.0,1.0,1,1,0,0,0,0,0,0
MVP883IBMMED,0.0,11.0,11,11,0,0,0,0,0,0
MVP883IBMXLR,0.0,3.0,3,3,0,0,0,0,0,0
MVP905ASH2XL,34.0,19.0,53,49,4,0,4,2,2,0
MVP905ASHLAR,0.0,0.0,0,0,0,0,0,0,0,0
MVP905ASHMED,0.0,14.0,14,14,0,0,0,0,0,0
MVP905ASHSML,0.0,11.0,11,11,0,0,0,0,0,0
MVP905ASHXLR,66.0,13.0,79,62,17,0,17,8,7,2
MVP905BLESML,0.0,1.0,1,1,0,0,0,0,0,0
MVP905BLEXLR,0.0,0.0,0,0,0,0,0,0,0,0
MVP905CFK2XL,56.0,10.0,66,52,14,0,14,7,5,2
MVP905CFKLAR,202.0,25.0,227,173,49,5,54,26,21,7
MVP905CFKMED,95.0,25.0,120,89,26,5,31,15,12,4
MVP905CFKSML,0.0,0.0,0,0,0,0,0,0,0,0
